offreId,titre,source,url,texte,texteFiltre
OFF_001,STAGE - Ingénieur : Tests de performance sur plateforme de télécommunications F/H  chez Thales,txt_export,,"
STAGE - Ingénieur : Tests de performance sur plateforme de télécommunications F/H  chez Thales
STAGE - Ingénieur : Tests de performance sur plateforme de télécommunications F/H
Thales · Gennevilliers, Île-de-France, France (Hybride)

 STAGE - Ingénieur : Tests de performance sur plateforme de télécommunications F/H  chez Thales
Voir plus d’options
Personnes que vous pouvez contacter



Meriem et d’autres membres de votre réseau

Tout afficher
À propos de l’offre d’emploi
Lieu : Cristal, France

Construisons ensemble un avenir de confiance

Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contribuent à un monde plus sûr, plus respectueux de l’environnement et plus inclusif. Le Groupe investit près de 4 milliards d’euros par an en Recherche & Développement, notamment dans des domaines clés de l’innovation tels que l’IA, la cybersécurité, le quantique, les technologies du cloud et la 6G. Thales compte près de 81 000 collaborateurs dans 68 pays.

Nos engagements, vos avantages

Notre savoir-faire technologique
Notre attention portée à l’équilibre des collaborateurs
Un environnement inclusif et bienveillant
Un engagement sociétal et environnemental reconnu (Thales Solidarity, indice CAC 40 ESG…)


Votre quotidien

Le Campus de Gennevilliers est le cœur des activités de conception, de développement et de soutien des grands systèmes de défense : radiocommunications, réseaux et systèmes d’infrastructure résilients, communications par satellite, combat collaboratif et cybersécurité. Situé au nord de Paris, il est rapidement accessible en transports en commun.

Tu travailleras en tant qu’Ingénieur.e Développement et test au sein de la Direction d’ingénierie de notre Secteur RIS, dans une logique de Smart Working, où l’innovation technologique, la créativité et le bien-être en équipe nous permet de répondre au mieux aux exigences de nos clients. Dans ce cadre, tu participeras aux grands projets de Réseaux d’Infrastructures et Stratégiques au service de nos clients.

Tes contributions, à la fois dans les offres et au sein de nos projets, couvriront les concepts d’architecture, de configuration, d’intégration de déploiement et de maintien en conditions opérationnelles (MCO) de nos réseaux.

Tes principales missions seront :

Prendre en main les travaux déjà initiés par l’équipe IVVQ Réseau et en assurer la continuité.
Installer et configurer les serveurs de virtualisation nécessaires aux différents environnements de tests.
Définir une topologie réseau adaptable et multi-instanciable pour répondre aux besoins du projet.
Déployer et paramétrer les routeurs virtuels au sein de cette architecture.
Automatiser le lancement des machines virtuelles (VM) ainsi que leurs interconnexions, conformément à la topologie définie.
Participer au lancement automatique des campagnes de tests.
Rédiger et maintenir la documentation technique associée à l’ensemble de ces activités.


Ton profil

Issu.e d’un cycle d’ingénieur généraliste/Telecom, tu es interessé.e par nos activités innovantes implantées partout dans le monde ?

Tu es interessé.e par les sujets liés aux Télécom et à la métrologie ? Tu disposes d’un véritable attrait pour les environnements virtualisés et souhaites développer tes compétences dans un contexte technique exigeant, au cœur des systèmes critiques et innovants ?

Tu as de bonnes capacités rédactionnelles & de synthèse ?

Tu as de bonnes capacités d’organisation?

Tu es force de proposition ?

Le mot de l'équipe

A la fin de ton apprentissage tu seras capable de :

Réaliser toute l’ingénierie de développement et test de solutions de performance réseau selon les méthodes et les standards technologiques de pointe de Thales
Avoir une véritable vision d’ensemble de ce que représente un grand projet


Ces missions t’intéressent ? Alors n'hésite pas à postuler ! 

Innovation, passion, ambition : rejoignez Thales et créez le monde de demain, dès aujourd’hui.

Tous nos stages sont conventionnés et soumis à une gratification dont le montant est déterminé selon votre niveau d’études.

Thales, entreprise Handi-Engagée, reconnait tous les talents. La diversité est notre meilleur atout. Postulez et rejoignez nous !


","Prendre en main les travaux déjà initiés par l’équipe IVVQ Réseau et en assurer la continuité.
Installer et configurer les serveurs de virtualisation nécessaires aux différents environnements de tests.
Définir une topologie réseau adaptable et multi-instanciable pour répondre aux besoins du projet.
Déployer et paramétrer les routeurs virtuels au sein de cette architecture.
Automatiser le lancement des machines virtuelles (VM) ainsi que leurs interconnexions, conformément à la topologie définie.
Participer au lancement automatique des campagnes de tests.
Rédiger et maintenir la documentation technique associée à l’ensemble de ces activités.
Ton profil
Issu.e d’un cycle d’ingénieur généraliste/Telecom, tu es interessé.e par nos activités innovantes implantées partout dans le monde ?
Tu es interessé.e par les sujets liés aux Télécom et à la métrologie ? Tu disposes d’un véritable attrait pour les environnements virtualisés et souhaites développer tes compétences dans un contexte technique exigeant, au cœur des systèmes critiques et innovants ?
Tu as de bonnes capacités rédactionnelles & de synthèse ?
Tu as de bonnes capacités d’organisation?
Tu es force de proposition ?
Le mot de l'équipe

STAGE - Ingénieur : Tests de performance sur plateforme de télécommunications F/H  chez Thales
STAGE - Ingénieur : Tests de performance sur plateforme de télécommunications F/H
Thales · Gennevilliers, Île-de-France, France (Hybride)
 STAGE - Ingénieur : Tests de performance sur plateforme de télécommunications F/H  chez Thales
Voir plus d’options
Personnes que vous pouvez contacter
Meriem et d’autres membres de votre réseau
Tout afficher
À propos de l’offre d’emploi
Lieu : Cristal, France
Construisons ensemble un avenir de confiance
Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contribuent à un monde plus sûr, plus respectueux de l’environnement et plus inclusif. Le Groupe investit près de 4 milliards d’euros par an en Recherche & Développement, notamment dans des domaines clés de l’innovation tels que l’IA, la cybersécurité, le quantique, les technologies du cloud et la 6G. Thales compte près de 81 000 collaborateurs dans 68 pays.
Nos engagements, vos avantages
Notre savoir-faire technologique
Notre attention portée à l’équilibre des collaborateurs
Un environnement inclusif et bienveillant
Un engagement sociétal et environnemental reconnu (Thales Solidarity, indice CAC 40 ESG…)
Votre quotidien
Le Campus de Gennevilliers est le cœur des activités de conception, de développement et de soutien des grands systèmes de défens"
OFF_002,Responsable de projet,txt_export,,"Responsable de projet
Orange Business · Cesson-Sévigné, Bretagne, France (Sur site)

Candidature simplifiée

Enregistrer
Enregistrer Responsable de projet chez Orange Business
Voir plus d’options
Personnes que vous pouvez contacter
Logo de Université Paris-Saclay
Logo de Université Paris-Saclay
Des anciens élèves de l’école Université Paris-Saclay

Tout afficher
Rencontrez l’équipe de recrutement
David Fatou recrute
David Fatou  
 3e
Directeur Production Région Grand Ouest chez Orange Digitale Services France / Région Grand Ouest

Message
À propos de l’offre d’emploi
Le Chef de projet chez Orange Business est le pilier du delivery et du succès de nos missions et projets.


Il est en effet responsable, vis-à-vis du client et de l'entreprise, du pilotage et de l'atteinte des objectifs des projets qui lui sont confiés.


Et ce, conformément aux attentes du client et de la stratégie Digital services France, dans le respect du cadre contractuel et dans un esprit de service et de conseil.


Dans un contexte de Delivery à engagements, il est le garant de la bonne tenue des objectifs de coût, qualité, délai et satisfaction client.


Interlocuteur privilégié du client, il est à son écoute, force de conseil et de propositions d’amélioration.


Pleinement intégré aux équipe Orange Business Grand Ouest, il travaille au quotidien avec son équipe projet, et en collaboration et sous la supervision d’un Directeur de Projet.


Nos projets sont de taille variable, et très variés fonctionnellement, techniquement (data, digital, cloud, …) et méthodologiquement (Agile, Cycle en V, Kanban, …).


En qualité de Chef de Projet Delivery, vous serez amené(e) à travailler en priorité sur des projets à engagements de résultats (forfait, TMA, Centre de Services).


En fonction de certaines opportunités ou enjeux client, des missions de Chef de projet en engagement de moyens (Assistance technique chez le client, Centre de Compétences) pourront également vous être proposées.


Vos missions principales :

Pilotage de projets de développement, de déploiement ou d'intégration IT
Initialisation du projet (Lancement / Organisation / Plan Management Projet)
Gestion du staffing et des compétences
Pilotage du budget, des coûts et de la qualité de la réalisation
Communication et comitologie client et interne
Animation et fédération de l'équipe projet (efficacité, performance, moral, motivation et productivité)
Suivi des risques du projet, et gestion des actions de mitigation associées
Gestion des exigences, du périmètre et des écarts
Contribution aux réponses avant-vente concernant les avenants des projet pilotés
Gestion du plan de charges (estimation, suivi, réestimation)
Suivi de la satisfaction client
Amélioration continue, capitalisation et innovation
Pilotage des fournisseurs externes
Application des process DSF et de la bonne utilisation des outils associés


A noter également en fonction de vos souhaits et des opportunités, sollicitation possible pour contribution aux avant-vente / réponses à appel d’offres pour de nouveaux projets / clients.


Profil recherché : 



De formation BAC+5, ingénieur ou universitaire avec au moins 8 ans d’expérience dont 4 ans dans le pilotage de projets.


Vous souhaitez vous perfectionner dans le pilotage de projets et avez une expérience concluante dans la gestion de projets en engagement de résultats idéalement dans un contexte ESN.


Vous souhaitez vous perfectionner dans le pilotage de projets et mettre en pratique de nouvelles méthodologies et approches sur des projets challengeants et innovants.


Votre sens du relationnel ainsi que votre motivation sont des atouts pour une intégration réussie
Vous aimez le travail en équipe


Vous savez faire preuve de flexibilité, mais également prendre des décisions, arbitrer et respecter des engagements


Vous aimez intervenir dans un environnement dynamique avec la possibilité de missions variées","Pilotage de projets de développement, de déploiement ou d'intégration IT
Initialisation du projet (Lancement / Organisation / Plan Management Projet)
Gestion du staffing et des compétences
Pilotage du budget, des coûts et de la qualité de la réalisation
Communication et comitologie client et interne
Animation et fédération de l'équipe projet (efficacité, performance, moral, motivation et productivité)
Suivi des risques du projet, et gestion des actions de mitigation associées
Gestion des exigences, du périmètre et des écarts
Contribution aux réponses avant-vente concernant les avenants des projet pilotés
Gestion du plan de charges (estimation, suivi, réestimation)
Suivi de la satisfaction client
Amélioration continue, capitalisation et innovation
Pilotage des fournisseurs externes
Application des process DSF et de la bonne utilisation des outils associés
A noter également en fonction de vos souhaits et des opportunités, sollicitation possible pour contribution aux avant-vente / réponses à appel d’offres pour de nouveaux projets / clients.
De formation BAC+5, ingénieur ou universitaire avec au moins 8 ans d’expérience dont 4 ans dans le pilotage de projets.
Vous souhaitez vous perfectionner dans le pilotage de projets et avez une expérience concluante dans la gestion de projets en engagement de résultats idéalement dans un contexte ESN.
Vous souhaitez vous perfectionner dans le pilotage de projets et mettre en pratique de nouvelles méthodologies et approches sur des projets challengeants et innovants.
Votre sens du relationnel ainsi que votre motivation sont des atouts pour une intégration réussie
Vous aimez le travail en équipe
Vous savez faire preuve de flexibilité, mais également prendre des décisions, arbitrer et respecter des engagements
Vous aimez intervenir dans un environnement dynamique avec la possibilité de missions variées

Responsable de projet
Orange Business · Cesson-Sévigné, Bretagne, France (Sur site)
Candidature simplifiée
Enregistrer
Enregistrer Responsable de projet chez Orange Business
Voir plus d’options
Personnes que vous pouvez contacter
Logo de Université Paris-Saclay
Logo de Université Paris-Saclay
Des anciens élèves de l’école Université Paris-Saclay
Tout afficher
Rencontrez l’équipe de recrutement
David Fatou recrute
David Fatou  
 3e
Directeur Production Région Grand Ouest chez Orange Digitale Services France / Région Grand Ouest
Message
À propos de l’offre d’emploi
Le Chef de projet chez Orange Business est le pilier du delivery et du succès de nos missions et projets.
Il est en effet responsable, vis-à-vis du client et de l'entreprise, du pilotage et de l'atteinte des objectifs des projets qui lui sont confiés.
Et ce, conformément aux attentes du client et de la stratégie Digital services France, dans le respect du cadre contractuel et dans un esprit de service et de conseil.
Dans un contexte de Delivery à engagements, il est le garant de la bonne tenue des objectifs de coût, qualité, délai et satisfaction client.
Interlocuteur privilégié du client, il est à son écoute, force de conseil et de propositions d’amélioration.
Pleinement intégré aux équipe Orange Business Grand Ouest, il travaille au quotidien avec son équipe projet, et en collaboration et sous la supervision d’un Directeur de Projet.
Nos projets sont de taille variable, et très variés fonctionnellement, techniqueme"
OFF_003,enseignant(e) vacataire / freelance,txt_export,,"enseignant(e) vacataire / freelance 

pour assurer des enseignements 100% en français auprès d’un public d’étudiants [niveau : Bachelor/Master] sur le campus de Paris 15e (75015).

Missions principales

Sous la coordination de la direction pédagogique, vous aurez pour missions de :

Concevoir et dispenser des cours en présentiel sur les modules suivants :
L’Art contemporain
Conférence artistique (culture artistique, analyse d’œuvres, débats, interventions thématiques)
Histoire de l’art
Structurer les contenus pédagogiques : plan de cours, syllabus, bibliographie, supports (PPT/lectures), études de cas.
Animer les séances : exposés, analyses d’œuvres, discussions, travaux de groupe, présentations d’étudiants.
Évaluer les apprentissages : contrôle continu et/ou examen final (grilles d’évaluation, feedbacks), conformément aux standards de l’établissement.
Assurer le suivi : disponibilité raisonnable pour répondre aux questions, coordination avec l’équipe pédagogique, respect du calendrier académique.
Le cas échéant, participer à des événements académiques : conférences, jurys, soutenances, ateliers.
Profil recherché

Formation supérieure : Master minimum en Histoire de l’art / Arts / Esthétique / Médiation culturelle / Humanities.
Expérience confirmée dans l’enseignement, la conférence, la médiation culturelle ou le secteur artistique (musées, galeries, institutions, recherche).
Excellentes capacités de pédagogie, de structuration et de prise de parole.
Aptitude à transmettre des concepts de manière claire, interactive et rigoureuse.
Maîtrise parfaite du français à l’oral et à l’écrit (cours intégralement en français).
Compétences numériques appréciées : LMS (Moodle/Canvas), outils collaboratifs, création de supports.
Modalités

Statut : freelance (selon dispositif contractuel).
Lieu : Paris 15e (75015) – cours principalement en présentiel.
Démarrage : 16/03/2026
Candidature

Merci d’adresser :

CV
Bref paragraphe de motivation (ou lettre)
Type d'emploi : Indépendant / freelance

Rémunération : 35,00€ par heure

Capacité à faire le trajet ou à déménager:

75015 Paris: Faire le trajet sans problème ou prévoir un déménagement avant de prendre son poste (Requis)
Formation:

Bac +5 (Master / MBA) (Optionnel)
Expérience:

Enseignement: 3 ans (Requis)
Lieu du poste : En présentiel

","enseignant(e) vacataire / freelance 
pour assurer des enseignements 100% en français auprès d’un public d’étudiants [niveau : Bachelor/Master] sur le campus de Paris 15e (75015).
Missions principales
L’Art contemporain
Conférence artistique (culture artistique, analyse d’œuvres, débats, interventions thématiques)
Histoire de l’art
Structurer les contenus pédagogiques : plan de cours, syllabus, bibliographie, supports (PPT/lectures), études de cas.
Animer les séances : exposés, analyses d’œuvres, discussions, travaux de groupe, présentations d’étudiants.
Évaluer les apprentissages : contrôle continu et/ou examen final (grilles d’évaluation, feedbacks), conformément aux standards de l’établissement.
Assurer le suivi : disponibilité raisonnable pour répondre aux questions, coordination avec l’équipe pédagogique, respect du calendrier académique.
Le cas échéant, participer à des événements académiques : conférences, jurys, soutenances, ateliers.
Profil recherché
Formation supérieure : Master minimum en Histoire de l’art / Arts / Esthétique / Médiation culturelle / Humanities.
Expérience confirmée dans l’enseignement, la conférence, la médiation culturelle ou le secteur artistique (musées, galeries, institutions, recherche).
Excellentes capacités de pédagogie, de structuration et de prise de parole.
Aptitude à transmettre des concepts de manière claire, interactive et rigoureuse.
Maîtrise parfaite du français à l’oral et à l’écrit (cours intégralement en français).
Compétences num"
OFF_004,MEDECIN GENERALISTE,txt_export,,"MEDECIN GENERALISTE
En rejoignant DermaScan, vous intégrerez une équipe pluridisciplinaire où chaque membre contribue à une prise en charge fluide et exigeante sur le plan médical.
Vous exercerez dans un environnement technologique et collaboratif conçu pour vous permettre de vous concentrer sur votre cœur de métier.

Vous bénéficierez :

d’une machine de cartographie corporelle complète pour un suivi visuel précis et longitudinal des patients
d’un companion d’intelligence artificielle pour l’analyse dermoscopique et le soutien au diagnostic
d’un soutien paramédical complet pour la logistique, l’accueil et la gestion administrative
Vos missions principales

Réaliser des examens cliniques complets : cartographie corporelle et analyse dermoscopique corps entier
Accompagner les patientes et patients avec bienveillance dans le cadre d’un dépistage spécialisé
Travailler en équipe avec les autres médecins DermaScan et en lien direct avec les dermatologues partenaires pour un adressage rapide des cas suspects
Ce que nous vous offrons

Un environnement technologique au service de la médecine
Outils de dernière génération : dermoscopie numérique, cartographie et IA d’aide à la décision
Soutien logistique et paramédical : vous restez concentré sur le soin, pas sur la paperasse
Une pratique collective et structurée

Staffs médicaux mensuels pour partager les connaissances et discuter des cas
Médecin référent et équipe paramédicale dédiée pour vous accompagner au quotidien
Une culture du travail en équipe fondée sur la bienveillance et la progression continue
Une hyperspécialisation utile à votre pratique

Formations continues assurées par des onco-dermatologues experts
Acquisition d’une expertise en dermatologie directement transposable à votre exercice généraliste
Intégration à une communauté de pairs engagés dans la prévention et la qualité du soin
Un réseau solide de spécialistes

Collaboration directe avec des dermatologues partenaires pour un accès rapide à l’avis expert
Un modèle de travail en réseau qui valorise la coordination et la continuité de la prise en charge
Conditions et avantages

Rémunération à partir de 100 € de l’heure, avec transparence sur les revenus
Planning libre, 1 à 2 jours par semaine selon vos disponibilités
Aucune charge annexe ni contrainte de volume de consultations
Profil recherché

Médecin Généraliste diplômé et autorisé à exercer en France
Curiosité ou appétence pour la dermatologie, sans nécessité d’expérience préalable
Goût pour la technologie, le travail en équipe et la prévention
Statut libéral privilégié (remplaçant possible, selon les cas)
Pourquoi rejoindre DermaScan

Vous exercerez la médecine dans ce qu’elle a de plus essentiel : le soin, la prévention et l’expertise clinique.
Vous évoluerez dans un cadre moderne, technologique et bienveillant, où chaque outil, chaque collaboration et chaque formation sont pensés pour une seule finalité : améliorer la détection précoce et la santé de vos patients.

Type d'emploi : Temps partiel, Indépendant / freelance

Rémunération : 100,00€ à 145,00€ par heure

Question(s) de présélection:

En quelle année avez-vous été diplômé.e ?
Lieu du poste : En présentiel

","MEDECIN GENERALISTE
En rejoignant DermaScan, vous intégrerez une équipe pluridisciplinaire où chaque membre contribue à une prise en charge fluide et exigeante sur le plan médical.
Vous exercerez dans un environnement technologique et collaboratif conçu pour vous permettre de vous concentrer sur votre cœur de métier.

Vous bénéficierez :

d’une machine de cartographie corporelle complète pour un suivi visuel précis et longitudinal des patients
d’un companion d’intelligence artificielle pour l’analyse dermoscopique et le soutien au diagnostic
d’un soutien paramédical complet pour la logistique, l’accueil et la gestion administrative
Vos missions principales

Réaliser des examens cliniques complets : cartographie corporelle et analyse dermoscopique corps entier
Accompagner les patientes et patients avec bienveillance dans le cadre d’un dépistage spécialisé
Travailler en équipe avec les autres médecins DermaScan et en lien direct avec les dermatologues partenaires pour un adressage rapide des cas suspects
Ce que nous vous offrons

Un environnement technologique au service de la médecine
Outils de dernière génération : dermoscopie numérique, cartographie et IA d’aide à la décision
Soutien logistique et paramédical : vous restez concentré sur le soin, pas sur la paperasse
Une pratique collective et structurée

Staffs médicaux mensuels pour partager les connaissances et discuter des cas
Médecin référent et équipe paramédicale dédiée pour vous accompagner au quotidien
Une culture du travail en équipe fondée sur la bienveillance et la progression continue
Une hyperspécialisation utile à votre pratique

Formations continues assurées par des onco-dermatologues experts
Acquisition d’une expertise en dermatologie directement transposable à votre exercice généraliste
Intégration à une communauté de pairs engagés dans la prévention et la qualité du soin
Un réseau solide de spécialistes

Collaboration directe avec des dermatologues partenaires pour un accès rapide à l’avis expert
Un modèle de travail en réseau qui valorise la coordination et la continuité de la prise en charge
Conditions et avantages

Rémunération à partir de 100 € de l’heure, avec transparence sur les revenus
Planning libre, 1 à 2 jours par semaine selon vos disponibilités
Aucune charge annexe ni contrainte de volume de consultations
Profil recherché

Médecin Généraliste diplômé et autorisé à exercer en France
Curiosité ou appétence pour la dermatologie, sans nécessité d’expérience préalable
Goût pour la technologie, le travail en équipe et la prévention
Statut libéral privilégié (remplaçant possible, selon les cas)
Pourquoi rejoindre DermaScan

Vous exercerez la médecine dans ce qu’elle a de plus essentiel : le soin, la prévention et l’expertise clinique.
Vous évoluerez dans un cadre moderne, technologique et bienveillant, où chaque outil, chaque collaboration et chaque formation sont pensés pour une seule finalité : améliorer la détection précoce et la santé de vos patients.

Type d'emploi : Temps partiel, Indépendant / freelance

Rémunération : 100,00€ à 145,00€ par heure

Question(s) de présélection:

En quelle année avez-vous été diplômé.e ?
Lieu du poste : En présentiel

"
OFF_005,Assistant RH,txt_export,,"Assistant RH 
À propos de l’offre d’emploi
Fondée en 1906, l'EDHEC est aujourd'hui l'une des 10 meilleures écoles de commerce en Europe. Basée à Lille, Nice, Paris, Londres et Singapour, et comptant plus de 90 nationalités sur ses campus, l'EDHEC est une école entièrement internationale directement connectée au monde de l'entreprise.


Avec plus de 60 000 diplômés dans 143 pays, elle forme des managers engagés capables de relever les défis d'un monde en pleine évolution. Forte de ses valeurs fondamentales d'excellence, d'innovation et d'esprit d'entreprise, l'EDHEC a développé un modèle stratégique fondé sur une recherche réellement utile à la société, aux entreprises et aux étudiants.


Cette culture s'illustre notamment dans les travaux de l'EDHEC-Risk Climate Impact Institute, de l’EDHEC NewGen Talent Centre, de l’EDHEC infrastructure & private assets Institute ou encore de la récente chaire Management in Innovative Health.


L'École fonctionne comme un véritable laboratoire d'idées et joue un rôle de pionnier dans le domaine de l'éducation numérique via EDHEC Online, la première plateforme de formation diplômante entièrement en ligne.


Ces différentes composantes font de l'EDHEC un centre de connaissances, d'expériences et de diversité, destiné à préparer les nouvelles générations de managers à exceller dans un monde en pleine mutation. L'EDHEC en chiffres :
9 400 étudiants en formation académique
Plus de 20 programmes diplômants allant du Bachelor au PhD
175 professeurs et chercheurs
13 centres et chaires de recherche spécialisés


L'EDHEC recrute un.e Assistant(te) Ressources Humaines (F/H).
Poste en CDD à temps complet situé sur le Campus de Nice.


Disponibilité immédiate. 



La mission



Vous aurez pour missions principales :


Gestion de l’administration du personnel (CDI, CDD, etc.) :



Récolte des éléments variables de paie
Gestion et suivi des visites médicales
Gestion et suivi des absences et congés
Préparation des actes d’administration du personnel (DPAE, demande pour les travailleurs étrangers, procédure d’immigration)
Archivage et gestion des documents administratifs
Assistanat de direction (note de frais, courriers, factures..)


Gestion des vacataires : 



Soutien sur l’ensemble du processus de gestion des contrats vacataires : contrôle des données, établissement des DPAE, édition automatique des contrats et avenants des vacataires (sous l’outil ERP existant), vérification des autorisations de travail, relances et suivi des retours.
Réponse aux sollicitations des vacataires: interlocuteur pour les demandes de premier niveau.
Gestion des relations avec les parties prenantes en lien avec la gestion des vacataires.


Support à la gestion du quotidien RH du campus :



Être interlocuteur/trice sur les demandes de premier niveau sur la partie absence, congés etc de la part du personnel
Participer au processus d’onboarding des nouveaux collaborateurs (présentation des outils rh)


Le profil



Formation niveau licence ou master spécialisé en Ressources Humaines/Droit social
2/3 ans d’expérience professionnelle dans une mission similaire, dans le secteur du service ou institutionnel de préférence, avec une expérience démontrée en administration du personnel.
La connaissance du secteur de l’enseignement supérieur est un plus.


Savoir-faire requis : 



Maîtrise de la réglementation sociale
Excellentes capacités rédactionnelles
Anglais professionnel 


Savoir être requis :



Rigueur
Autonomie
Réactivité & gestion des priorités
Diplomatie
Capacité à travailler en équipe
Force de proposition","Assistant RH 
À propos de l’offre d’emploi
Fondée en 1906, l'EDHEC est aujourd'hui l'une des 10 meilleures écoles de commerce en Europe. Basée à Lille, Nice, Paris, Londres et Singapour, et comptant plus de 90 nationalités sur ses campus, l'EDHEC est une école entièrement internationale directement connectée au monde de l'entreprise.
Avec plus de 60 000 diplômés dans 143 pays, elle forme des managers engagés capables de relever les défis d'un monde en pleine évolution. Forte de ses valeurs fondamentales d'excellence, d'innovation et d'esprit d'entreprise, l'EDHEC a développé un modèle stratégique fondé sur une recherche réellement utile à la société, aux entreprises et aux étudiants.
Cette culture s'illustre notamment dans les travaux de l'EDHEC-Risk Climate Impact Institute, de l’EDHEC NewGen Talent Centre, de l’EDHEC infrastructure & private assets Institute ou encore de la récente chaire Management in Innovative Health.
L'École fonctionne comme un véritable laboratoire d'idées et joue un rôle de pionnier dans le domaine de l'éducation numérique via EDHEC Online, la première plateforme de formation diplômante entièrement en ligne.
Ces différentes composantes font de l'EDHEC un centre de connaissances, d'expériences et de diversité, destiné à préparer les nouvelles générations de managers à exceller dans un monde en pleine mutation. L'EDHEC en chiffres :
9 400 étudiants en formation académique
Plus de 20 programmes diplômants allant du Bachelor au PhD
175 professeurs et cher"
